sentiment,text
1,driverless cars!?!?!?!? i don't think so!! what about all of the rest of crazed andamp drunk drivers on the road in our society today !??
1,against driverless car. cbs
1,google driver less car is not viable insurance companies would have no part of it.
1,no way would i put my trust in a driverless car. that's were they would lose people.
1,its interesting to think how we will handle self driving cars. one fatal mistake by a robot will be worse than by humans.
1,google developing a driverless car??? da facckk?!
1,another retarded self driving google car holding up traffic in the fast lane. wtf google?!?
1,woah. this is what google's self driving car can see. so basically this thing is going to destroy us all
1,durham driverless car causes crash in nc two people injured dur
1,why the hell would anyone want a self driving car...
1,watched the video now that i'm home from work. wtf. i thought we were getting a driverless car not some orwellian big brother shit.
1,how ubers autonomous cars will destroy million jobs and reshape the economy by via
1,so uber got rich off the work of their community drivers and is now using all those funds to build self driving cars... that's kinda fucked
1,no because they're self driving so they'd be called ride or omg the robot car is self aware! we're going to die!!
1,failure on a connected car means you might not see your loved ones again... iot crowd you need to anticipate everything
1,also cars with drivers fbi warns driverless cars could be used as 'lethal weapons'
1,there is an acceptable level of risk with all new technology but the reality that people will die in autonomous car is hard to accept sxsw
1,driver less cars? fuck that i don't want machines ruling the world ftw
1,google self driving lexus a seemingly endless fleet of douchebags in red corvettes and everyone has a fucking dog on their lap onthe
1,oh hell no i know enough about computers to not trust a driverless car
1,google self driving car wtf i would not trust that
1,self driving cars just seem lazy and a waste of money
1,i'm putting myself down against the self driving car.
1,self driving cars because ai means micro and macro economically inefficient wildly dangerous lazy polluting transport device.
1,breaking microsoft develops self driving car to compete with google death toll still rising as authorities struggle to contain destruction
1,driverless cars?!! wth!i honestly don't think that's a good idea..
1,hell on wheels self driving cars could be used for criminal mayhem but also... david holmes pando
1,the driverless cars take us to the wrong spot. says damn robots. i agree. we board a bus. delucchidoesgoogle
1,also cars with drivers fbi warns driverless cars could be used as 'lethal weapons'
1,self driving cars is a horrible idea a roomba dose not work right all the time why do we think a car that could kill people would
1,they're on about driverless automated cars why waste the money? get a fucking taxi
1,i will never choose to ride in a self driving car.
1,self driving cars... watch how many political social figures start dying in car crashes if we start using those idonttrustthatshit
1,google's self driving car! i would never get in that thing
1,driverless cars are terrible. how can anyone be a fan of them. i mean c'mon!!!
1,the idiot who would ride in a driverless car! tolazytodrive hireadriver
1,if google's self driving car is the future i don't want to be a part of it. savethemanuals
1,smart car for sure. google car goes wrong way on a one way crashes
1,california apparently passed a bunch of self driving car laws. first law kill all humans.
1,i would not drive a self driving car!
1,future headline man dies from heart attack after his self driving tesla takes detour to recharging station before going to emergency.
1,driverless cars. dumbest f..ing idea i have ever heard of.
1,driverless cars now street legal in california ... a good reason to leave ca... no one is behind the wheel
1,driver less cars could be potentially lethal news ticker. yeah i mean i would think so too...
1,no way would i put my trust in a driverless car. that's were they would lose people.
1,good. i still won't even do self check out driverless cars are further away than you think
1,what is this i am hearing about driverless cars coming out? da fuck? are people that lazy that just seems dangerous as all hell.
1,google's self driving car still has many flaws via autonomous robots
1,yes i just meant in the sense that people on it aren't driving. we don't need f'n driverless passenger cars.
1,of auto accidents are human error. allowing humans to decide what is a self driving car error is sabotage!
1,driverless cars ? what's the point ?
1,so google has a driver less car? they can take the steering wheel away from my cold dead hands before i buy one.
1,how ubers autonomous cars will destroy million jobs and reshape the economy by cbs san francisco
1,google developing a driverless car??? da facckk?!
1,fuck that new google car. no wheels no pedals wtf kind of car is that?
1,people are saying cars are almost self driving. . i'm too prideful for that . i love driving . no way that's safe . no. just all no
1,i feel like self driving cars can be dangerous in multiple ways and would cause multiple problems.. cnn
1,driver less cars could be potentially lethal news ticker. yeah i mean i would think so too...
1,i never believe in self driving car. it's too dangerous. have you ever heard of technical difficulties? i prefer to be behind the wheel.
1,self driving cars now legal in california via legalized self driving cars legalized ganja disaster.
2,fbi says driverless cars good for surveillance but could be used as deadly weapons the fbi's thoughts on...
2,news flash we already have driverless cars they're called subways.
2,seems like driverless cars are a scam to put into google andamp software giants instead of infrastructure for all trains .
2,ploop! fbi warns driverless cars could be used as 'lethal weapons'
2,this is so a space odyssey. plus i would love to see the car go through a road bump. via
2,driverless cars will ruin the thrill of driving
2,after reading the intro of my tech book and seeing that self driving google. car.. that's scary technology.
2,went for a run in mountain view. saw three self driving cars and about a dozen empty alcohol bottles lining the streets. correlation?
2,c'mon google wtf... breaking this is google's own self driving car
2,every single alleged future benefit of the self driving car can be realized today fold in any sensible public transit system.
2,i think big brother is creepin' on me. this google car just pulled out of our driveway. home sweet
2,i hope it's not a self driving car...
2,driverless cars are now apparently an election worthy issue? seriously florida?
2,ford says the idea of self driving cars freaks some people out. we have to do this carefully.
2,self driving cars are nearly ready. are we? cl no we should never have these things!
2,that's crazy!!! my last rt i dont think people are ready for self driving vehicles
2,that's true but i think many claims about impact of driverless cars rely a bit on assumptions of random usage rather than peaks
2,go read literally anything about how transit planning works before talking about how counterproductive and useless driverless cars are.
2,a fucking google car.
2,fbi says driverless cars good for surveillance but could be used as deadly weapons the fbi's thoughts on...
2,acnuit i'm seeing crash cars by alain declercq. there are two driverless cars. sometimes they become almost about to crush
2,google is evil guys stop the self driving cars lol.
2,hmm. nokia knocks net neutrality self driving cars won't get the service you need
2,problems with google's self driving car a report says that google's self driving cars come with a few challenges...
2,oh. a self driving car seems like a good idea. will they have a separate car prison when these cars start running people over?
2,lee gomes take down on the google car may not happen in his or my lifetime
2,california where drugs and driverless cars are legal!
2,visionzero actonclimate when driverless cars break the law
2,on the topic of the person's question i don't really see how driverless cars are part of the municipal transportation framework.
2,anti progress commies! rt feds press states not to allow general use of self driving cars...
2,driverless trucks will make all these hours of service debates very silly when we look back on it in years freight nasstrac
2,why self driving cars? i enjoy driving. invent self washing dishes solverealproblems
2,the fbi is worried driverless cars will be used as bombs looks like driverless cars are now dead.
2,fbi warns google driverless car could b used for terrorism... duh and using a pressurecooker ?
2,brave new world andgt driverless cars will make police chases 'lethal'
2,why not just drive the car yourself? i just don't see the point of a driverless car. is it going someplace alone? why?
2,its all worth it to free up more engineers to work on ridiculous glasses and self driving cars that while cool no one will buy.
2,terrorism threatens my driverless car now? ugh! the fbi is worried driverless cars will be used as bombs
2,driverless cars by . yeah...like they're gonna let all that dui money just cruise off into the skynet sunset. policestate
2,yay carplay! no unless apple someday comes out w a self driving icar this tech is completely useless to me. driving me
2,the ripple effects of the autonomous car are far reaching. but i'm yet to see these possibilities in any major strategic plan.
2,i don't really understand the point of a self driving car if it only goes mph. no steering wheel or breaks. just lazy americans.
2,self driving cars? i think the underlying tech is universally applicable the goog car may not be.
2,human factor what if the autonomous car doesn't show up when you summoned it
2,driverless cars! we already have that it's called texting and driving
2,on notes that state laws have not kept up w technology not just on the driverless car issue
2,cybersecurity the 'autonomous' hackable car infosec
2,oh well no driverless cars in la anytime soon.
2,beats driverless cars. rt google said to deploy wi fi blimps in africa and asia. goog
2,interesting . will driverless cars lead us down a jobless road?
2,hey what's the deal with drinking and self driving cars? that's true disruption
2,at least you can call this bmw art. the google car is an exemplification of ugliness.
2,fair enough. would like to see your thoughts on those growth areas. many of us skeptical of self driving cars though.
2,gov brown's press conference was set in a dystopian future where billionaire cyborgs unleash armies of driverless cars
2,google's self driving car has a few bugs
2,we're making driverless cars and our highways and bridges are falling apart.
2,self driving cars dont make business sense in an era of decreasing real wages for semi skilled labor
2,ok can we talk about how the us doesn't wanna approve google's driverless cars because of speeding ticket profits
2,just entered a mental khole of debate who's responsible when driverless cars kill or injure someone?
2,so google will invest in google glass or self driving cars but they wont support google reader anymore? i dont understand this.
2,the army of robot cars will eventually rise up and take over .beware driverless google
2,i am the google driverless car today i keep not going where i intend to go.
2,how do you insure a driverless car? the hurdles they'll face
2,self driving cars are probably life saving.. but still creep me out.. inners
2,are self driving cars safe? the idea of trusting a car to drive itself can be eerie. though most of us rely...
2,teacherless classrooms driverless cars and miley cyrus with a foam finger. what is the world coming to?
2,i just woke up from falling asleep on the couch had the craziest dream that google made driverless cars... say it ain't so...
2,do i think the google cars are great looking no but i do think that type of design when all cars are driverless is more likely than not
2,if i hear one more word about driverless cars... one word segway...
2,i don't want the maximal number of self driving taxis filling my streets.
2,an amazon drone delivery service sounds as ridiculous as a self driving car by google. oh right......
2,self driving cars to cars are the grandma shoes to high heels. madison wolf oleson. am
2,omg!!! best thing ever!! the google car ran over a donkey
2,google car runs over dog? via drudgeondroid
2,google tricked us into thinking the street view feature of google maps was for our pleasure when it was actually for their self driving car
2,that is to much making people to lazy self driving car
2,brave new world andgt driverless cars will make police chases 'lethal'
2,who is to blame when a driverless car crashes? liability concerns are slowing legislative efforts. rare
2,driverless cars are the libertarian answer to transit prt nonsense. doesnt solve gridlock peak use problem. we need trains.
2,driverless car can't avoid potholes or drive in rain. another year without it
2,driverless car!? i think not!it will b a clstrfk of lawsuts! whose fault will it b? this just crzy! it was a joke story rite?
2,just saw a google self driving car doing over. hmmmm.
2,self driving cars are still carswhich means they won't improve your commute. transitmatters via
2,fuck. self driving cars? where's mr. jetson?
2,your self driving car pulled in front of me slammed on its brakes and then turned on its hazard signals on and shoreline. plz fix.
2,google glasses google self driving car google coding....and we still have to deal with google plus? really guys? google
2,has anyone worked out yet whether self driving cars can make left turns? apparently it hasnt been done.
2,the self driving car will have a truly massive economic impact many many industries. insane disruption. but in equal opportunity.
2,colorado driverless car bill shelved until further notice a bill to allow driverless cars on colorado highways was...
2,many scenarios concerning civil rights spying espionage and corporate exploitation ensue with driverless cars. futuretalk
2,this story is everything... rudderless congress breaks driverless car via
2,considering most driving jobs will be threatened by self driving cars in years youre not far off.
2,google reveals a driverless car? for me it will be passenger less. i don't trust technology that much...
2,lol passive aggressive google car takes you to gym instead of chipotle.
2,they want us to believe a self driving car malfunctioned but this is a google street view car not a driverless car.
2,we already have driverless cars they are called trains and they are public and great also busses. both need infrastructure
2,i think this is going to be a creep. reuss on autonomous vehicle integration.
2,yeah you dont want to move there google self driving cars arent safe
2,self driving zipcar fleet utterly destroys detroit economics no point strapping new business model dynamics on legacy brands.
2,driverless taxis concern me. what about ranting and cursing? who will listen to me? gartnersym
2,keep your self driving cars. give me a dog driving car any day of the week.
2,google's own self driving cars if i get behind one in a mph zone i will be upset!
2,i saw one of those self driving google cars on the way home...mainey shit.
2,m year parking revenues at risk with driverless cars. why park for when you can send the car elsewhere? plans?
2,google i don't need a self driving car...i need a car that needs no road
2,just passed the google autonomous car on the . scary
2,this story is everything... rudderless congress breaks driverless car via
2,more stifled innovation rt federal regulators are putting the brakes on self driving cars.
2,the only benefit for a self driving car would be for drunk drivers lmao.
2,q why are driverless cars all prius? a driving a prius doesn't feel like driving its like chewing prechewed gum. bland and pointless.
2,driverless cars... what do u think? i don't like the idea
2,what could possible go wrong? california governor brown signs bill clearing use of driverless cars on public roads
2,girl in driver seat of self driving car looked so bored.
2,self driving cars by !?!? so who's fault is the accident? crazy
2,one driver less car works more than one not going to happen.
2,that's true but i think many claims about impact of driverless cars rely a bit on assumptions of random usage rather than peaks
2,a couple of congressmen take a driverless car for a spinand break down driverless car.
2,that moment after the drones robots andamp self driving cars that you hope google's ai doesn't become sentient.
2,my feeling is that driverless cars are an inferior solution to other already existing tech
2,google's driverless car will need more testing watchdog group warns
2,g creepy self driving car has google street maps of the world andamp now dropcams in your house wow the internet of things
2,concern mounts over self driving cars taking away freedom via freedom to get places quickly.
2,it is the use of misuse of technology that is good or bad. mark my words google self driving cars will use
2,google's first self driving car is a revolutionary idea presented in a lame package
2,can i say i don't care about self driving cars? wwdc
2,google built a self driving car. and the robots take one more step towards taking over... lou.
2,news flash we already have driverless cars they're called subways.
2,i don't think google envisaged testing their self driving cars with cows elephants auto rickshaws on the road. will never work in india
2,if u think coffins on wheels r cute why google made its self driving car so darn cute by
2,driverless cars are scary as shit but as a computation problem are oom more complex than predictive med says stratarx
2,driverless cars ? i think i'm about done with the world! i can't deal. google is coming out with everything
2,this self driving car thing seems like a waste. we already have the ultimate self driving car trains. why not spend millions on that?
2,the driverless car headless horse
2,couldn't disagree more! here's the problem with self driving cars. real people really like driving their cars.
2,a company w way too much cash and faltering vision. self driving cars. sitting is the new cancer indeed!
2,the reason im skeptical of self driving cars is that it will only take one accident for people to freak out and stop trusting them.
2,if driverless cars dont end the world i dont know what will.
2,the idiot who owns a driverless car.
2,get out of the carpool lane google self driving car. nobody is driving you. you are not a carpool.
2,google car drove by threw up the mud dogs. sulphur whitetrash
2,this is google's own self driving car aka the dorkmobile
2,we were promised flying cars by y k... now we're told self driving cars are almost a reality. i don't think so..
2,driving next to a google car is probably the most frightening thing yet
2,sorry volvo. magnetic roads for self driving cars are a pipe dream. agree!
2,you have been struck by a google self driving car. please remain calm. are you feeling lucky?
2,i couldn't possibly care less about self driving cars or google glass. this is . where are my mechas? robot jox needs to be reality.
2,self driving cars more traffic in us there's an inexhaustible desire to live further from things
2,the driverless cars in the movie i robot more realistic.
2,ouch google car has wreck in little rock..
2,while i'll admit self driving cars might be cool i'd be in the will smith school of thought where i don't trust robots that much...
2,when driverless cars crash whos to blame? via anonymous
2,glossing over the horrific looks of the google car... no driver controls? google is planning to take full liability? lol.
2,the questions from the audience was interesting.... not sure if i want a self driving car. gartnersym
2,driverless cars wtf!?!?
2,google fine tunes its self driving car for city streets this is fucking crazy.
2,my feeling is that driverless cars are an inferior solution to other already existing tech
2,cannot jus trust the emergency brake got block those wheels or a driverless truck barrels into
2,google driverless car will not stop at a free puppy sign. bob lutz bigpicture
2,just saw google self driving car going mph on . odd that algorithm allows speeding? who gets the ticket?
2,rt no hands no feet my unnerving ride in google's driverless car lexus
2,google made a self driving car and it doesn't have a steering wheel accelerator or brake pedal. lol no thanks
2,the google car is weird lookin justsayin
2,what's the point of buying a driverless car... isn't the whole point to be able to drive?
2,if google maps can't keep up with construction how am i supposed to trust the driverless car to get thru hwys andamp around here.
2,ces ... self driving cars k monitors and that's not even mentioning all the wearable tech. damn future you scary.
2,when we master self driving cars think of the unemployment it will cause
2,why would anyone need a self driving car?
2,many scenarios concerning civil rights spying espionage and corporate exploitation ensue with driverless cars. futuretalk
2,i don't want a self driving car i love driving. let's build something to override human stupidity so we can avoid most of car collisions.
2,and i thought trying to find cars in stick was already hard. driverless cars will bring a new meaning to auto vs manual. ugh futurefail
2,yeah but this is google. not a tupperware meetup. you can build a driverless car but can't set up high capacity wifi?
2,binge drinking massive job losses and the future of driverless cars
2,seems the oems aren't bullish over the idea of self driving cars? perhaps mass market adoption is much further out? afny
2,love the picture nytimes picked for the driverless car legalization story google car in crosswalk with people in front
2,google's vision of driverless cars eliminates privately owned cars so when time come for a protest government will just turn the cars off.
2,interesting andamp true i suspect the annoying thing about self driving cars they obey the speed limit
2,i don't see how self driving cars will be safe for pedestrians and cyclists
2,the design of googles new self driving prototype car makes no sense unless its marketed as cars for kids which is an interesting use case
2,a couple of congressmen take a driverless car for a spinand break down driverless car.
2,a google self driving car just went past me thank goodness i was wearing a hat to protect my privacy from this creepy dorky monster
2,attitude of innovation driverless cars put taxis out of biz?foster more w less
2,you have been doing great...very funny just watching dvr...i wouldnt get in a driverless car either...great job
2,driverless cars ? i think i'm about done with the world! i can't deal. google is coming out with everything
2,i'm skeptical about the driver less cars too. i'd be freaked out by an empty driver seat
2,your piece misses the point. self driving cars may make roads safer but will algorithm be optimized for utilitarianism?
2,a look at the roadblocks facing driverless cars
2,wonder if driverless cars will have a hindenburg moment and be banned or we accept accidents like we do with planes and driven cars
2,car dealerships won't even let tesla sell direct does anyone really think they'll let driverless cars happen?
2,apparently self driving cars are about to be sold... how lazy can this generation possibly get holy shit
2,i corrected some streets in my area on open source mapping a few bridges aren't there any more. driver less cars stay away from upstate ny.
2,no it won't because i refuse to own one. a driverless car will be the first real robot you'll own.
2,self driving cars are all government spying leaveusalone
2,when driverless cars crash who s to blame? via anonymous
2,google car
2,oops eleanor holmes norton stalled her own driverless car ride
2,hooli did it first. google's newest driverless car has no wheel or pedal and buttons start and panic
2,not only are there legal regulatory concerns with driverless cars theres a matter of societal trust. goodpoint cas
2,here are some of the problems google is having with its self driving cars by h t
2,. i find your lack of faith in autonomous cars disturbing by cc
2,jobs go poof! googles self driving cars are going to change everything
2,why is the driverless car prototype a prius? that is a bad ideer.
2,runway scare driverless van crosses path of passenger jet at toronto airport robot apocalypse
2,same here. i'm wrestling with the terror of driverless cars vs drunk drivers.....
2,a driverless car is one step closer to losing our freedom and privacy. another way to monitor us.
2,listen copernicus nobody cares about your dorky ass self driving your shit expensive car and how you don't know how to drive it.
2,google's driverless car is now safer than the average driver i will never get one of these. i drive.
2,nsa google driverless car logs! full surveillance no manual driving authorized destinations onlyvideos of passenger compartment. forward!
2,people would rather be killed by drinks than robots says on resistance to self driving cars
2,googles self driving car has never been in snow.
2,hmmm i wonder what the insurance would be on a driver less car? yeah not practical.
2,business insider the fbi is afraid criminals will use google's driverless cars for freeway shootouts goog
2,driverless trucks will make all these hours of service debates very silly when we look back on it in years freight nasstrac
2,creeps me out the the google car does not have a driver .weird
2,the major design flaws with google's new self driving car
2,gonna come out and say it i am scared shitless of self driving cars. but keep in mind i am also scared shitless of human driven cars.
2,watched a segment on it once. i just don't trust 'self driving' cars but yet i ride our driverless rapid transit here.
2,bump in the road for 's dream of self driving cars.
2,barrier to driverless cars insurance liability. who's cause of accident?
2,insuranceproblems rt what happens when your driverless car crashes?
2,there's still one major problem with google's self driving cars business insider
2,hahaha! i think he's basically saying we shouldn't put full faith into self driving cars...robots are taking over ze world!
2,driverless cars mean more miles driven higher fuel consumption. transportation
2,people complain about texting and driving this about what google self driving cars are doing while driving!
2,self driving car??? run by technology! what could possibly go wrong!!
2,government regulation lawyers insurance companies . long road until we go fully driverless. sigh. cas
2,hmmm i wonder what the insurance would be on a driver less car? yeah not practical.
2,i am the google driverless car today i keep not going where i intend to go.
2,self driving cars i think of jurassic park so preoccupied with whether or not they could they didn't stop to think if they should.
2,google is working on self driving i am thinking local government might want that stopped. the loss or shift of a lot of money out there
2,no. time series geospatial analysis. tho i do think cabbies will be disrupted with self driving cars.
2,maybe google should spend less time on a self driving car and more time on google places and google maps. burn
2,im calling it now. google will own us next year. google glass... google self driving cars. shit.
2,driverless cars and iphones are more important than securing the ocean as a water supply desalination
2,government regulation lawyers insurance companies . long road until we go fully driverless. sigh. cas
2,they want us to believe a self driving car malfunctioned but this is a google street view car not a driverless car.
2,google driverless car. go to a theme park find a ride that bores you to tears whilst your yr old child smiles ear to ear. basically that.
2,self driving cars will go mainstream by fuckdattt
2,it is almost . where are the self driving cars so we don't have to worry about a dd tonight.
2,driverless car rolls down hill blocks in lower queen anne bouncing off parked cars. nobody hurt. liveonkomo
2,military robots drones andamp self driving cars. now add all seeing satellites skybox to google's cyberdyne systems doomsday army. skynet
2,this auto insurer is not happy about a future of driverless cars.
2,saw a google self driving car in the wild today. thoroughly freaked out.
2,making people look retarded since the major design flaw in google's new self driving car
2,self driving car tech is going to be totally unaffordable. who has for a supercomputer?
2,driverless cars??? could we get any lazier??? what happened to driving being fun? makeitstop
2,driverless cars. pssssh been there done that s david hasselhoff jaymohrsports
2,is it the govt's role to program of our driverless cars? what type of transparency do citizens have? autonomous unmannedgov govlabsxsw
2,we don't need driverless cars to decrease our dependence on fossil fuels no connection
2,am i the only one who actually likes going on a quiet afternoon drive? you can keep your self driving car
2,i was following one of these new google self driving cars on i today. speed was mph... do they do self speeding tickets too?
2,self driving cars? ummm not too sure about that
2,rt why driverless cars won't save the environment by
2,colorado driverless car bill shelved until further notice a bill to allow driverless cars on colorado highways was...
2,self driving cars can't yet tell a rock in the road from a crumpled piece of paper nor detect potholes
2,i don't actually want a google driverless car i would much rather ride one of these to work instead
2,google's driverless car looks like a koala that just remembered something embarrassing from yrs ago.
2,driver less cars using google maps what could go wrong?
2,must develop policies now to prevent this. toyota official driverless cars could encourage sprawl
2,brad templeton on worries over self driving cars we don't want to be killed by robots we'd rather be killed by drunks.
2,m year parking revenues at risk with driverless cars. why park for when you can send the car elsewhere? plans?
2,driverless cars mean more miles driven higher fuel consumption. transportation
2,detroit unhappy with google's push for driverless cars tech cars
2,safety a concern for driverless cars
2,i cant be the only one who wants to ram the google self driving car every time i see it.
2,we already have driverless cars they're called fucking public transportation.
2,the fud against self driving cars already starts
2,no on the driverless truck for now andamp boone s nat gas truck idea is ! be like havin bombs drivin with lil people next em !
2,there's still one major problem with google's self driving cars businessinsider india tech
2,i corrected some streets in my area on open source mapping a few bridges aren't there any more. driver less cars stay away from upstate ny.
2,fbi warns google driverless car could b used for terrorism... duh and using a pressurecooker ?
2,it's the fucking google car!!!it's way too early for me i'm losing my marbles. hoyawps
2,driverless cars now legal in california. i predict a dramatic increase in drive by shootings. unintendedconsequences
2,driverless cars now legal in california. i predict a dramatic increase in drive by shootings. unintendedconsequences
2,googles self driving car has a few bugs
2,self driving cars? hard pass notaboutthatlife
2,self driving cars are a cool idea but i worry what will happen when govt gets involved. sorry dave im afraid i cant go there. google
2,google's new self driving car looks like rolie polie olieee
2,what happens when a car hits a cyclist? almost nothing. what happen when an autonomous car hits a cyclist? id bet a lot of nothing.
2,what is doing??? self driving cars robotics and now thermostats? goog acquires for . billion nest mna tech
2,imho just make it functional and put it on the steering wheel heads up displays in self driving cars obsolete
2,didn't stop gmos or frogurt americans aren't ready for lab grown meat or driverless cars
2,love self driving car specially when it is taking down the cliff....
2,why do they take great concepts for cars driverless andamp electric and make them so intentionally unappealing..
2,roads and bridges! tcot rt feds already trying to ban self driving cars
2,car as a service lyft uber andamp self driving cars will have as large an impact on deaths as centralization of agriculture. modern combines.
2,well thats the other part of it ubiquitous self driving cars will make actually owning a car pointless for non enthusiasts.
2,watched a segment on it once. i just don't trust 'self driving' cars but yet i ride our driverless rapid transit here.
2,great overview of why i bet against fully automated driverless cars in my lifetime. the tech is the easy part
2,and when we talk abt self driving cars we must remember the glorious fantasy that is autonomous intersection mgmt
2,this scares me. self driving cars can navigate the road but can they navigate the law?
2,carmakers are going to have to really talk out of a paper bag with driverless cars. for years message has been cockpit driver focused.
2,google's driverless car is now safer than the average driver i will never get one of these. i drive.
2,how very good driverless cars will be that positive view. i worry when they go wrong they go terribly
2,every time i read a story about driverless cars i just get a shiver down my spine. am i alone in this??
2,google reveals a driverless car? for me it will be passenger less. i don't trust technology that much...
2,spotted in ny a self driving car. broken down. holding up the ones with actual humans driving them. welcome to the future people
2,autonomous car is a really dumb thing to call a car completely dependent on andamp monitored by google. my ford f isnt!
2,a google car just went by me. damn government knows where i am !!! bigbrother
2,why is the driverless car prototype a prius? that is a bad ideer.
2,googlecar fbi concerned google's self driving car could be used as weapon technews get real
2,st spotting today of google's self driving car a bit disappointed it had a driver. oh it costs some k too
2,really google has a self driving car? and my work has a fleet of them already...nervous aboutthat
2,must develop policies now to prevent this. toyota official driverless cars could encourage sprawl
2,how about pilot less planes? mt who is in the wrong when a driverless car kills injures someone?
2,this. weird fake google car driver is freaking me out
2,blind cars self driving cars how the negatives can outweigh the positives via
2,i drive myself everyday. hilux can crush google car any day
2,hope we hang on to right to drive vindugoel googles next driverless cars no brakes or steering wheel codecon
2,man this self driving car drives like an old lady. university ave
2,google's new self driving car reminds me too much of the howard from clear history.
2,vehicles with no driver scare me. how could they possibly work???
2,google car drives like a little old lady. bigdatacongress
2,driverless cars great but they aren't sustainable without an honest energy policy. per capita energy use defines the future.
2,self driving cars will probably flip into the nearest ditch when midnight gmt rolls around. i trust nothing that comes out of my profession.
2,ayo dey need chill wit dat google car dat drive itself. u know da cops gon make dat shit drive sum nigga azz str da police station lmao
2,problem with driverless cars is that they dont change their tires. took long enough to teach women to do it already.
2,self driving cars will be fired on with withering accuracy in many rural areas. or at least ticketed by the sheriff.
2,self driving cars means that there won't be a need for truckers or taxi drivers. that'll cause some pretty bad unemployment numbers.
2,can't wait for google's self driving cars to be available to the public so a hacker miles away can steal my car over the internet.
2,cali approves google's self driving. now all those taxi drivers that are gonna be out of a job can be added to the unemployment great
2,ugh driverless cars are coming but they'll bring congestion and more fuel consumption
2,google's self driving car will likely further harden the structural tech driven unemployment
2,my self driving google car just parked in a handicapped spot. notmyfault
2,so when self driving cars become a thing... what happens when these cars get in an accident? who's to blame?
2,what do we do today that will eventually look broken? scarier than self driving cars... letting people drive.
2,driverless cars google? aren't the roads dangerous enough with actual people behind the wheel?
2,my only fear of self driving cars is that it will make people even lazier leading to a wall e esque future like this
2,will self driving cars change the rules of the road? via uh oh it's like irobot in real life.
2,every time i read a story about driverless cars i just get a shiver down my spine. am i alone in this??
2,just cant believe self driving cars will ever take off. who hasnt experienced a software or computer glitch? try that at mph!
2,google's self driving car still has many flaws we've seen each version of google's self driving car. video via...
2,their so called self driving cars? nope. someones driving each car remotely from the home office.
2,driverless car rolls backwards out of parking space crashes into pillar outside town andamp country entrance. bainbridge
2,listening to pitch on iowa becoming st state to implement self driving cars. lots of public education needed.
2,this auto insurer is not happy about a future of driverless cars.
2,hey instead of self driving cars can you develope self cooking pizza? thanks
2,icymi google has determined it can't build a driverless car safe enough for the highway.
2,driverless cars!!! argh very overwhelming rt google is a scary organization.
