sentiment,text
5,The future of google...driverless cars...space elevators... mindblown
5,"Automotive technology Driverless cars will reduce accidents, ease congestion."
5,So cool! RT  Score! California becomes second state after Nevada to legalize driverless cars 
5,"I am so getting one! Hurry up KY!  With a Push From Google, California Legalizes Driverless Cars "
5,Say word you can have a driverless car in California now... sweet
5,"Google 's stocks are already skyrocketing, now the driverless are approved in CA !"
5,"These are to go on the google driverless cars, I hope!"
4,I cant wait until Googles driverless cars take me on a less efficient route to my destination so as to pass by billboards deemed relevant.
4,Google's driverless car  desperately needed in Florida!  codecon
4,Finally Google has started making cars ! Fully integrated driver less car prototype is our there. No strafing wheel. recode
4,So...did apple buy  and  ? Wasnt sure from the news. This other company is building driverless cars. Way cooler.
4,"Sorry, I forgot all about it. Their driverless cars are cool though. SMWF"
4,Love itGoogle's newest driverless car has no steering wheel or gas pedal and only 2 buttons start and panic 
4,I'm over here writing a 2000 word essay while niggas at Google are on driverless cars making ground breaking shit. Damn. 
4,Driverless cars will make buses andamp taxis unnecessary and will solve parking issues. Kids will do more sports andamp activities too.
4,Actually I believe that less people will be nervous seeing the Google driverless car come down the street than one with me behind the wheel.
4,A driverless car invented by Google has completed over 300k miles and only had two accidents when humans in other cars hit it It's a Prius
4,The driverless revolution rolls on   Sent from the CNNMoney App for Android
4,This is why we need driverless cars. 
4,"As of August, google driverless cars have driven a total of 300000 miles with only 2 reported accidents both the fault of the human driver."
4,Eliminate caraccidents through driverless cars and roads. healthcare AF4Q 
4,"Meet Stanley, a driverless car which successfully navigated and won a 212 km offroad race  National "
4,"enjoyed your panel on Saturday, thanks for coming to Ottawa! Regarding driverless cars  theres hope! "
4,. dreams of owning Mr Bean type Google driverless car.  dreams of Matt's Bean imitation 
4,We'd love to have driverless cars at ...would cut out biggest cost...make rides much cheaper  CodeCon 
4,"Uber's future car fleet will be driverless, cheaper Uber Technologies Inc. envisions the future of its... "
4,Checking out the Google driverless car. I guess you would call it a smart car. SCIENCE! 
4,Finally Google has started making cars ! Fully integrated driver less car prototype out there. No searing wheel. recode win
4,CEO on Board Qualcomm Sees Potential in Driverless Cars Eyesight for driverless cars. That is one market... 
4,"Just about the time the DMV says I can no longer drive,I can still get around w a driverless car!"
4,"sure, but  will look expensive next to driverless vehicles"
4,Driverless cars with no steeringbreaks. Can't wait to have these as taxis. I can live with 25 mph tops in nyc 
4,Driverless cars that go to regional rail stations are literal the best possible solution here.
4, Google unveils driverless car complete with no steering wheel  this is crazy! Watch both videos. Mind  blown
4,Can I interest you in something in blue?    MT Google's driverless car Good news for bad drivers 
4,"Google self driverless car has 2 buttons, no steering wheel, and no brake pedals.  Im definitely loving it.  tech innovation"
4,"based on how stupid some people drive, let's hope cars are driverless very, very soon"
4,Google's driverless car is dope
4," Yes still cars, BUT combine a Driverless cars with  tech andamp Little PARKING needed. TOPoli. "
4,"bullseye RT  Who loses from driverless cars? insurance companies, because no one dies or crashes!  "
4, A trip in Google's driverless car via  googlecar futureride     bring it soon!
4,to the solar roadway! Pave the way to driverless cars! Can't wait! TheFutureIsNow
4,"driverless cars ARE public transportation is done right,  and Yes."
4,"Cool!  Good video here  Driverless Cars Are Coming, Whether We Want Them or Not "
4,"From  So far Google's driverless cars have traveled 700,000 miles autonomously and only 1 accident reported. goog"
4, Driverless future far closer than anyone dreamed via     let's hope so
4,"As of August 2012, Google's driverless cars have driven for over 300k miles. Only two accidents were reported during that time."
4,Driverless car Very nice! 
4,I've been obsessed about driverless cars for a while now. The Economist's September article is still worth reading 
4,I can't wait for the day I can drunkenly stumble into my google driverless car and tell it to drive me to Texas.... then wake up there.
4,"By 2035, 75% of Autos Expected to Have Driverless Tech.  That's fantastic cuz I'll be 61 and fighting 2 give up my car"
4,"free uber 30 for you, 30 for me  cause nyc will be safer for bikers when its full of their driverless cabs "
4,"Warning nerd tweet. I'm really excited for the Google IO keynote. They'll probably be talking about driverless cars, wearables, and Glass"
4,"Google Driverless Cars Freedom for the Disabled?Autism is just one example  News Roseville, CA and Sacramento Metro "
4,My driverless cars will side swipe idiots on bicycles and stupid pedestrians.
4,that's a smarter move. Invest in driverless cars.
4,So now you can just install a box into your car and youll have a driverless car!? I really wanna test that thing.. 
4,GOOG driverless cars and Teslas EV technology could combine to be the ultimate car of the future
4,I think the Tracy Morgan crash may nudge acceptance toward driverless cars. I foresee highways for robot fleet vehicles in the coming years
4,Why  thinks driverless cars will lead to new 3D printing innovation. 
4,2 things...1. let's get driverless cars on the road first. 2. Safety a must to account for bad drivers today.
4,I just saw a kid get pulled out of a Prius on a stretcher that got hit by a semi. Becoming a fan of driverless cars
4,I love that Google got tired of retrofits on existing cars and said fuck it! We'll build our OWN driverless cars! 
4,Challenge for  driverless cars will be safer but higher proportion of crashes will result from manufacturer error.
4,Just saw a man being driven around in the passenger seat of a Google driverless car. MindBlown
4,Google Driverless Car. This changes everything in business. google googledriverlesscar dmv 
4,Easier. Sorry. Last tweet go interrupted when I ran over an old lady. Driverless car would've come in handy.
4,Taking a ride in a driverless car! furtherwithford  Ford Test Track 
4,A 10K box on the roof turns your car driverless. Pretty cool if they can get it to market. 
4,Congrats  on all the press this week!  Could this 199 toy pave the way to driverless cars? 
4,Appreciate the talk on driverless cars this morning with ! utsdnews   
4,driverless.....uber!
4,"Clean, safe andamp it drives itself!! This weeks economist's special report on the future of the car.  Driverless!? Yes please"
4,A driverless car invented by Google has completed 300k miles and only had 2 accidents when humans in other cars hit it.
4,"Actually, I am actually optimistic that driverless cars will really help car sharing. Come to me, Zipcar..."
4,"Driverless Cars  Still A Distant Dream Work Faster, Google! "
4,Where are these driverless cars? I could use one for this 3 hour drive...
4,How much revenue did Google make last year? 50billion. Billion. Where will it be in 10yrs when glass and driverless cars mature? Trillions?
4,Driverless car no problem. Automatic sink and paper towel in a rest room and nothing works without vogueing.
4,", nope. Driverless cars, quantum computing, WIFI blimps  it's Google who's planning world domination. And I'm okay with it."
4,My robot driverless car and me. scifi future google  Googleplex   w  pic 
4,Google's driverless cars are already testing better than humans 
4,I like the numbers here  How much will driverless cars really save us? 
4, Driverless cars to be tested in California  I'll soon fulfill my childhood dream of owning KITT!
4,"As soon as I can buy a driverless car, I'm going get one and backroad across the country."
4,Race for driverless cars is in full throttle Google and other innovators say they may be just five years away... 
4,A driverless car invented by Google has completed over 300k miles and only had two accidents when humans in other cars hit it.
4,"Can't wait for driverless vehicles to be the norm, obviously we are a while away cause it's still spell checked as a word "
4,Saw a Google driverless car today... a Lexus RX hybrid...nice. I'm hoping that pilotless planes are next on the agenda. google tech
4,"Good Q but half of deaths from medical errors34,000 traffic deaths a year in the U.S. Driverless car reduce number? "
4,"So if Google Glasses are banned for drivers, just use a Google Driverless Car! "
4,Starting to save money now.  Elon Musk in talks with Google to bring driverless tech to Tesla cars 
4,Saw a driverless car on the highway and played ball with a former Miami Dolphin. TodayWasAGoodDay fb 
4,Well the good news is parking space problem will be gone after we have driverless cars
4,Street cars trollies bikes andamp driverless cars  urban solution Cc GoogCommerceDev    
4,Driverless cars?! I want one
4,The wave of the future. Driverless cars with antiwreck technology. Who needs insurance??? 
4,Sometimes when I see the Google Drive app on my phone I get really excited because I think it will summon a driverless car to take me around
4,I'm glad that driverless vehicles are being legalizes in one state already but they probably will not 
4,"FBI warns driverless cars could be used as lethal weapons because regular cars can't, right? "
4,"Hey FBI, driverless cars won't kill people. People will kill people."
4,Swing by and pick us up!   driverless car hits Tampa Bay road in test   
4,that baby is driverless!
4,Driverless electric cars are in UK by 2017.  Wow!
4,Now I just need an aftermarket driverless car mod and mobile wifi
4,"Tesla, Google, and Uber.   Tesla makes it sexy, Google makes it driverless, Uber makes it available.   The future, people."
4,I want a driverless car now
4,"Driverless should also keep down operating costs, right?"
4,"Google investing in driverless cars, internet balloons, and wearables. Microsoft invests in a search engine? Come on."
4,Driverless cars for NYC no more parking insanity MT  wouldn't it be nice if our cont 
4,I think the best argument for driverless cars is that we could eat tacos while commuting
4,Sign me up for one of the first driverless cars. 
4,Sit back and nap and play board games and watch Netflix while our driverless car takes us across country  where do I buy?
4,I can not wait for driverless cars to be the norm on highways!
4,Audi will be testing driverless cars on the expressway here in Tampa tomorrow. Pretty dope.
4,"Since it is a speed LIMIT, driverless cars cannot be programmed to exceed it. This is going to be fun."
4,I need to move to Britain!  Driverless cars to hit public roads in Britain by January 2015 
4,"Driverless Cars are going to take us into a new age, just like how we transitioned from Horses to Cars."
4,Woman at the airport bar is 3 things 1 clearly drunk 2 from buffalo and 3 is telling EVERYONE about the benefits of driverless cars
4,to keep pushing hard for driverless cars. They'll save millions of lives and billions of hours productivityquality time.
4,"I boost driverless car  see huge benefits, esp more mobility for people who can't drive old, young, poor. But there is a downside NSA."
4,"Driverless cars Humans are terrible drivers, computers only have to be less terrible "
4,"Driverless cars could hit local roads by 2020 Imagine being able to work on your laptop, or video conference... "
4,and their experimenting with driverless cars. NOTHING bad could come of that
4,I wish I had a driverless Audi TT that could follow you around. Praise Google!
4,"Wow, just saw a Google driverless car on 101. Cool!"
4, Google's Driverless Car Is Now Safer Than the Average Driver    check this out for John!
4,Just saw a Google driverless car zoom by on Google campus!!!
4,Google has driverless cars??? WTF mindblown
4,Well this is a little terrifying. I still want a driverless car in my lifetime though.  
4,I'm fascinated by the idea of driverless cars. So's Sen. Risser who thinks WI could be a coldweather testing ground 
4, A Look At How Driverless Cars Will Make Intersections So Efficient It's Scary by  
4,Driverless Cars Will Make Intersections So Efficient It's Scary 
4,A look at the cas13 floor as I wait for the driverless car presentation. Sounds interesting! 
4,Looking forward to the future of the driverless car.    Millenials will more readily adopt
4,please hurry up with this driverless car thing before people that are texting kill us all!  4 spotted on freeway this morning 
4,"Carlo Ratti keynote  driverless city will require 80% less automobile infrastructure for the same mobility. Yes, please! UrbanBigData"
4,this am 2 car accidents andamp 1 near miss at Metcalfe McLaren. time to test drive driverless cars in Ottawa ottvote somerset ottpoli
4,thinking about programming a google driverless car to hunt for road kill while I sleep. road kill jerky for all!
4,Wish they'd hurry up and get those driverless cars on the road.  This pushing the gas pedal and paying attention is getting old.
4,fleet of driverless cars are way smarter than people. Will find efficiencies in routes and rarely need to park in  zones
4,Would have been good for Teddy andamp Mary Jo K. Driverless car takes test run through DC... 
4,Google driverless car  Uber  Best money bot ever
4,I want one driverless vehicle. Just like a pilot using autopilot. Coming on 2015.  omg excited automotive
4,"Oh, I95, you do me so wrong. Driverless cars can't come soon enough..."
4,UberPool is going to be a big deal.   Get that working with a driverless fleet? Thats enough to make Walt Disney cry.
4,Dudes who like driverless cars are all over this.
4,Atlanta cant fix its mass transit or urban sprawl issues. Were a carcentric city. We should focus on driverless cars instead.
4,engineering? Ha! That would be too easy. Autonomous driverless and completely self controlled. I win
4,I can't wait to blunt cruise in the Google driverless car. Holy shit.
4,"Sadly, they're probably safer than most other cars RT  Driverless vehicle hits the streets of D.C. "
4," Why driverless cars are better drivers than humans. you agree? , do to they r programmed to obey law"
4,"I want the driverless car, and BAD. Seriously I would be happy if tomorrow morning there were no drivers behind the wheel."
4,One of Google's engineers is developing a Driverless Car...amazing.
4,Could play immersive driving games or simulations in driverless car. Probably much more exciting.
4,I want to see this!   Google's driverless car rolls into Austin  via 
4,sees driverless cars being available to consumers in 35 years  Boom for happy hours?
4,RT  WSJ's auto critic Dan Neil on why driverless cars are inevitable and why that's a good thing 
4,WSJ's auto critic Dan Neil on why driverless cars are inevitable and why that's a good thing  roadsoady notickets
4,I've been fascinated about this for a while. Driverless caravans will be the future.
4,Can't believe that in less than 5 years you'll be able to own driverless car ! googlecar
4,Score! California becomes second state after Nevada to legalize driverless cars 
4,Really interesting article about the future of driverless cars and the transit system.  
4,Can the Google driverless cars drive my kids to soccer practice? That would TOTALLY help.
4,Google is at it again.   Would You Feel Safe in a Driverless Car? Calif. Gov. Jerry Brown Does. 
4,How driverless cars are here to stay and how many lives they'll save 
4,"Driverless cars are now legal in California. Road head just became 47% less dangerous. Ladies, come check out my robot car."
4,I want a driverless car powered by apple maps. That is all.
4,I can't wait until driverless cars actually makes this true. 
4,This will blow your mind i have been wanting to say that  How driverless cars remake our transit system 
4,"driverless cars are legal, thats probably the most intelligent thing ever"
4,There has been safe nearly driverless transportation for centuries.    Belt Railway 
4,California legalizes driverless cars!? Wtf! Right when I leave California too .
4,Do you trust driverless cars? I do as long as they use Google Maps 
4, WSJ's auto critic Dan Neil on why driverless cars are inevitable and why that's a good thing  So we can text?
4, Score! California becomes second state after Nevada to legalize driverless cars  We can drink andamp NOT drive!
4,Happy 14th birthday Google!  Too young to drive? No problem. We'll make driverless cars
4,Nerds galore! CA becomes 2nd state after NV to legalize driverless cars  robot automotive kitt knightrider ai
4,I can't wait to get 1 of those driverless cars. Can you imagine?..I can. Like otter said in animal house. Road trip
4,"go driverless to save on operating costs, and increase frequency?"
4,Driverless cars. I see a great future. Just imagine what you could do during your  commute. Binge watch the latest Netflix series. CES2014
4,We're about to get hands off with the driverless  in Las Vegas. This is going to be an experience. CES2014 cartech audi
4,I just really want said driverless car for this eight hour drive to NC.
4,BMW hits the performance limits with its driverless car via  
4,Crazy it's possible we'll see the day when our drunkasses are being driven around by driverless taxis by  
4,Very cool. RT  The Streets Of Ann Arbor Will Soon Be Filled With Driverless Cars 
3,"When the time came, I knew it'd look like an egg   Google unveils driverless car  "
3,"Nope, because Google invested 258m in Uber. They will have the driverless cars  "
3,Google's driverless cars  no brakes or steering wheel  coming to streets this year.  Google 
3,"driverless cars are supposed to be taxis, though. Not personal vehicles."
3,Funny to think texting and driving with no hands is in our future thx to  Driverless Cars.  
3,What Google's Driverless Car Future Might Really Look Like  by 
3, Google's new driverless car has no brake pedal or steering wheel   NOT COOL.
3,"rangers. driverless cars. david frum. this is twitter right now, and i dont like it one bit."
3,says of her experience in Google's new driverless car I wanted to drink. I wanted to text and drink. codecon
3,"Googles Next Phase in Driverless Cars No Brakes or Steering Wheel, via  "
3,Car worthy of Jacques Tati via  Google reveals driverless car prototype   
3, Di Caro uses the last question to ask about driverless cars. Mocotranspo wild card question.
3,MT  Driverless cars N selfdriving seat   googleme 2 bigdocc  8am
3,Google driverless cars. Somewhere Hasslehoff is putting on his shades. 
3, How Google got states to legalize driverless cars   via   we need these!!
3,"TMLT though,  also said today that they will eventually replace their drivers with driverless cars "
3,Google innovating a driverless car....
3, Google rolling out its own driverless car  
3,Google unveils a prototype of its new driverless car.  It has no steering wheel or diver pedals.
3,Qualcomm wants to make eyes for driverless cars 
3,At 453am we'll get a look at 's driverless car. LiveOnKUTV2
3,The way some people are glued to their phones we may already have driverless cars.
3,. likes to brag about all the jobs its creating while promising it'll use driverless cars ASAP  by 
3,What Google's Driverless Car Future Might Really Look Like by  
3,A driverless cars has explicitly and implicitly a different set of needs and wants  it becomes more a tool and less a fashion choice
3,Google to build prototype of truly driverless car Google plans to build and launch onto city streets a small... 
3,no I just saw one and had some thoughts about driverless cars and mobile isolation cells and dystopia
3,"Warren Buffett said if Google's driverless car catches on then insurance providers like Geico would be negatively affected, so his point is?"
3,Q Will Google's driverless cars be programmed as kantians or utilitarians? Will need to design for lots of ethical edge cases  cc 
3,UM center breaks ground on facility to test driverless vehicles Officials from a publicprivate partnership... 
3,The future is here driverless cars... 
3,PSA Trains are driverless cars in much the same way as airplanes are space shuttles. RT that again and get blocked  reported for spam.
3,Jake and I had an interesting conversation about driverless cars the other day.
3,"Testdriving Google's driverless car Look, Mom, no hands "
3,Learning about the politics and processes of passing the laws legalizing Google's driverless cars. Way worth tuition 
3,The driverless road ahead 
3,A driverless car invented by Google has completed over 300k miles and only had two accidents when humans in other cars hit it.
3,Ann Arbor Driverless Car Test Site Gets Industry Partners By DAVID RUNKAssociated Press DETROIT AP  General... 
3,California will start issuing driverless car licenses in September. iot connectedcar ibminnovate
3,Finally  California Will Start Granting Licenses For Driverless Cars In September  by 
3,California Will Start Granting Licenses For Driverless Cars In September 
3,When driverless cars break the law There is little doubt that the technology behind driverless cars is nearly... 
3,The driverless car storyline is the MOST Mike Judge element of 's Silicon Valley yet. Very Office Space or Idiocracy.
3,I wonder if driverless car is going to sound as archaic as horseless carriage 50 years from now.
3,Driverless cars to get California licenses starting in September. Here we go! 
3,"1 Its driverless! Thing could run on cute baby seals, wouldnt be part of initial news. 2 Googs is from CA, not MI expected"
3, Is Google's new driverless car the future of driving? 
3,It's like Woody Allen's SLEEPER come true!  A First Drive  Google Driverless Car 
3,"'s driverless car will still drive better than most Massachusetts drivers, eh, ?  "
3,Google unveils a driverless car   bbcgofigure 
3,Google to build prototype of truly driverless car Google plans to build and launch onto city streets a small... 
3,Watch Google's driverless car in action  via 
3,Google's new driverless car has no brake pedal or steering wheel  
3,Just met a driverless car at an intersection
3,Driverless cars means having no one to flip off...
3,Does Google's driverless car mean the kids can take themselves to school? No more pushy parents in BMWs or Escalades?
3,just caught the show. I'm picturing driverless cab co's in NYC.. Those guys would be printing money.
3,Google's new driverless cars Robotaxis  no brake pedal or steering wheel  taxi google
3,Apparently driverless cars require a dress code from the future 
3,"If people are all using cars driverless or not at about the same time, isn't there still a lot of idle car time?"
3,can I borrow a driverless car to take me to bread co?????
3,"Uber CEO Expect driverless cars, record funding round in the future Uber Technologies Inc. envisions the future... "
3,There was a laundry cart accident in our apartment a minute ago. Driverless cars can't come fast enough.
3,Started here in Nevada! How Google Got States to Legalize Driverless Cars   
3,Qualcomm CEO Steve Mollenkopf shares his thoughts on driverless cars andamp more at codecon.  
3,"How Google got states to legalize driverless cars About four years ago, the Google team trying to develop cars... "
3,What driverless cars by googs ? I guess bc I hate driving I have a stance 
3,"Just a guess  no driverless car team in that  office, just all evil stuff, like ads. "
3,California Will Start Granting Licenses For Driverless Cars In September   
3,California giving Google licenses for driverless cars  300M to    
3,How Google got states to legalize driverless cars from  
3,"Google Driverless Car and Skype Translate discussion,  on NECN  via "
3,In the process of buying a car and I keep thinking how this might be the last gas car I ever buy. And the last one that isn't driverless...
3,Driverless cars get green light in California 
3,No comment response on solar roadways in correlation to the Google driverless cars. I'm taking that as a yes.  integrate14
3,California sets regulations for testing driverless cars 
3,California Will Start Granting Licenses For Driverless Cars In September 
3,What could possibly go wrong?   Googles Next Driverless Cars No Brakes or Steering Wheel  codecon
3,Google driverless car looks very similar to SteveUrkel's car. Lol 
3,"Too late Detroit, driverless cars are here  "
3,Driverless cars are the compatibility mode between trains and unwalkable suburbs until we can retrofit them all.
3,"The same day Google shows off a driverless car, Apple decides algorithms aren't stirring people enough and spends 3B on handcurated music."
3,"To continue to follow  andamp their vision for driverless cars, check out the new group set up at  I'd try one."
3,"Google building truly driverless car with no brakes, steering wheel, gas pedals "
3,Driverless rides headed for Detroit? 
3, Google reveals driverless car prototype... Skynet cc 
3,Google's plans for a driverless car this morning on  with    
3,Sergey Brin unveils new Google driverless car prototype 
3,The design inspiration for Googles new driverless car 
3,Google unveils driverless car What could possibly go wrong? 
3,VisionZero ActOnClimate net zero best  NYT Googles Next Phase in Driverless Cars No Brakes or Steering Wheel 
3,Crazy.  Google unveils a driverless car  bbcgofigure 
3,"I don't see driverless family cars anytime soon.  Instead, I see Johnny Cabs. TotalRecall GoogleSelfDrivingCar"
3,Just read Google Unveils New Driverless Car Prototype 
3,get Bezos on those Amazon Drones for the Cap America shipping. Or the  driverless car.
3,LEAKED Spy Shots of new  driverless cabs in testing! 
3,Drivers on  making 90kyr Driverless car is a multidecade transition. Let's take a breath and I'll see you in the year 2035
3,Google to build prototype of truly driverless car Google plans to build and launch onto city streets a small... 
3,Yep  13 things Google's tiny new driverless car looks like  12 Totoro 
3,  Google's driverless car in action.  HERE WE GO
3,Driverless car. GoogleSelfDrivingCar 
3, Google's new driverless car has no brake pedal or steering wheel   fuck
3,Google to build prototype of truly driverless car   
3,Did you know that  designed a driverless car? This is the future. Check it out here  
3,The US Is Ready to Make a 16 Billion Bet on Driverless Cars  technology 
3,California Will Start Granting Licenses For Driverless Cars In September  via 
3,Can the cops give a car a ticket?? Driverless cars have just started hitting the roads in California!!  
3,"That's just a normal day, Kevin. Wait until you see the driverless Google car. Welcome to Silicon Valley."
3,"I saw one of these this weekend in Phoenix  Driverless cars we should question and challenge Google, but not as haters"
3,Hi ! Do you guys have driverless cars yet?  General Motors World Headquarters 
3,google driverless car akin to a riderless bike? where would my bike want to go without me? answertounaskedquestion
3,Me and  and  saw a driverless car today on Chicago ave.
3,California is going to start offering licenses for driverless cars this year. Jetsons didnt see that one coming... 
3,"...driverless cars, unmanned aerial vehicles, smart machines...  Implications endless."
3,UM center breaks ground on facility to test driverless vehicles Ann Arbor  Officials from a publicprivate... 
3,"Ford, GM, Toyota Join UMs Driverless Vehicle Test ANN ARBOR, Mich. AP  The University of Michigan says... "
3,MT  A real driverless car. A company DETERMINED TO DRIVE CHANGE. 
3,Goodbye Peter Gregory. I hope they have driverless cars in heaven.
3,"like the idea of adding bitcoin to internet traffic to give first class priority, or driverless cars paying one another to pass"
3,Driverless cars coming. 
3,Nope  48% of Americans would ride in a driverless car if possible. Would you?  
3,In Mountain View just got passed by a driverless car. It is the future.
3,My family back in FL own three cars now driverless cars andamp Tampa regional rail would let them own 01.
3,Driverless cars technology trumps experience  again  edtech edchat txed 
3,"Driverless cars were not legal, so what was Google's answer? An unorthodox lobbying campaign MOUNTAIN VIEW,... "
3,Moral Machines The Driverless Car Dilemma 
3, Googles Driverless Car and Morality 
3,"Not driverless, but very promising considering it's classified as a bike and is legal on roads "
3,Another nitpick does is define driverless cars? What is a kid playing in the drivers seat knocks a normal car out of park?
3,Driverless car! Google 
3,RT  Breaking News CA cancels driverless cars on state hwys as the cars were driving to TX and TN in search of a better life.
3,Second one driverless cars what's impact to drivers car accident industries whole ecosystem   TechVille2013
3,"Interesting take on what driverless cars will mean. The Future of Driving, via  fb "
3,Fake Google driverless car crashes through Manhattan andgt  FATLab
3,"Trying to gauge the unintended consequences of driverless cars The Future of Driving, via  "
3,DMV seeking input of rules for driverless cars Dozens attended a workshop Friday where DMV officials were... 
3,DMV seeking input of rules for driverless cars 
3,Will driverless cars solve our energy problems  or just create new ones? 
3,Two more things that I think are the future of automotive technology heads up displays and driver assist. Bringing us closer to driverless.
3,Yes  Could driverless cars solve distracted driving?  
3,"TUdetroit by 2030, will driverless cars replace taxis and delivery vehicles? Butler,  It's going to happen."
3,.  Re driverless cars 
3,IBMInnovate  expanding system complexity internetofthings Driverless cars are coming!
3,true. I guess to work super reliably then EVERYONE would have to be in driverless cars
3,"When driverless cars take over, will old people set theirs to go really slow?"
3,Google's moonshot idea use driverless cars in cities as a public health initiative to eventually phase out fatal accidents by human error
3,Rudderless Congress breaks driverless car. 
3,Users do things you dont anticipate.   driverless car demo to halt by hitting kill switch VIDEO 
3,"Never give a government employee your keys, even if your car is driverless ..."
3,"Driverless cars will constantly track our locations, recording everywhere Google search changed the world. "
3,Cruise  Driverless Cars. 
3, Google's newest driverless car has no steering wheel or gas pedal and only 2 buttons start and panic  ha
3,"Molecular scanners on your smartphone, glow in the dark trees andamp affordable driverless cars? 2014 IS the future. "
3,Moving to Wisconsin  Are driverless cars legal in your state? Check out this map  
3,I suspect Uber and Lyft want to be the way you order a driverless car to take you somewhere.
3,Can't wait to survey the insanity of drivers flipping off driverless cars.
3,Should people in driverless cars have to pay car insurance?
3,Google's driverless car.  The Grey thing on top is a scanning laser that rotates 10 times a second to 
3,Your BTR hit for this week regarding driver less cars can be seen here 
3,Find out if Google driverless car is legal in your state    from 
3,CA to approve driverless car testing. 5mn in insurance or a vehicle testing bond required suretybond suretybonds 
3,"Part of me doesn't want to like this, part of me knows it's the future. A lap in Ford's driverless transit van. "
3,James Bond will ride in a driverless Aston Martin that incapacitates villains with Nerf bullets and silly string. 
3,Driverless cars and Red Barchettas Did Rush predict a Googlecontrolled future? 
3,Daily Talker Flying Car Or Driverless Car? A company in Woburn hopes to have the first flying car in production... 
3,Google driverless cars BlindAbilities  via 
3,"If you can imagine Google's driverless car, but voiced by Elaine Stritch, then you can imagine my mother"
3,GM is afraid of the new Google driverless car.  
3,"Fun to hear    thoughts on the future Driverless cars, new interfaces, cyborgs! xcon2034 "
3,The future is upon us.  Just wait until we can summon an driverless Google pod for transportation.
3, UK to rewrite road laws to pave way for driverless cars  yessssss
3,"Examples of technology outpacing regulation in the news today drones, UberLyft, AirBnB, driverless cars."
